Adj Close,Close,High,Low,Open,Volume
468.1803894042969,469.5899963378906,471.5199890136719,456.17999267578125,458.0,23066000
468.5891418457031,470.0,470.5899963378906,465.0299987792969,468.32000732421875,18815100
466.7048034667969,468.1099853515625,473.5899963378906,467.4700012207031,472.95001220703125,18413100
467.492431640625,468.8999938964844,479.1499938964844,466.5799865722656,468.19000244140625,19382000
458.7388000488281,460.1199951171875,467.8900146484375,455.0899963378906,456.8699951171875,20916600
471.85931396484375,473.2799987792969,474.1099853515625,466.0899963378906,467.92999267578125,16858400
482.5770263671875,484.0299987792969,488.6199951171875,472.2200012207031,475.2799987792969,24212300
471.8991394042969,473.32000732421875,478.9599914550781,469.2099914550781,478.1099853515625,23306500
470.3338623046875,471.75,476.17999267578125,466.55999755859375,469.7200012207031,18015500
467.1201477050781,468.0299987792969,469.0,461.7900085449219,466.5,12977100
485.1849670410156,486.1300048828125,489.989990234375,476.05999755859375,480.239990234375,21625800
483.08905029296875,484.0299987792969,494.3599853515625,482.3500061035156,488.04998779296875,18374300
480.8034973144531,481.739990234375,486.1400146484375,480.6000061035156,483.4700012207031,12101400
486.1031494140625,487.04998779296875,487.2699890136719,479.9200134277344,479.9800109863281,10809600
483.07904052734375,484.0199890136719,491.04998779296875,482.75,485.0,12715500
489.17718505859375,490.1300048828125,491.70001220703125,482.6099853515625,488.44000244140625,17732000
501.323486328125,502.29998779296875,504.25,491.8500061035156,492.1099853515625,16273600
497.2215270996094,498.19000244140625,504.4200134277344,496.4200134277344,503.0,12324100
489.2669982910156,490.2200012207031,495.5799865722656,487.8900146484375,495.0,15325300
495.1255798339844,496.0899963378906,502.9700012207031,494.2900085449219,497.6300048828125,11757900
511.1943054199219,512.1900024414062,519.8499755859375,501.3800048828125,503.2799987792969,18586400
504.9664611816406,505.95001220703125,523.5700073242188,499.3500061035156,514.1900024414062,18575200
482.6498718261719,483.5899963378906,497.32000732421875,476.0,497.010009765625,20428300
498.7784729003906,499.75,502.30999755859375,484.7300109863281,493.260009765625,15448200
494.6065979003906,495.57000732421875,500.9800109863281,491.0299987792969,495.3900146484375,12090700
490.8738708496094,491.8299865722656,501.3500061035156,488.1600036621094,500.260009765625,12620000
483.1589050292969,484.1000061035156,491.8299865722656,481.29998779296875,489.010009765625,29141700
496.01385498046875,496.9800109863281,497.4200134277344,486.80999755859375,491.9100036621094,11755300
495.2752990722656,496.239990234375,496.6300048828125,481.2799987792969,488.1700134277344,10903100
504.5372619628906,505.5199890136719,508.20001220703125,495.1700134277344,499.5,11711100
506.7729187011719,507.760009765625,515.0399780273438,506.010009765625,514.7100219726562,9712500
508.58935546875,509.5799865722656,509.9700012207031,504.3399963378906,507.0,8117000
502.0421142578125,503.0199890136719,507.2200012207031,500.239990234375,505.7900085449219,8380600
494.9259948730469,495.8900146484375,510.0,495.2099914550781,505.1300048828125,11205400
492.8999328613281,493.8599853515625,499.8900146484375,488.07000732421875,499.29998779296875,9989700
484.6360168457031,485.5799865722656,492.8900146484375,485.1499938964844,492.8399963378906,15212800
490.3948059082031,491.3500061035156,497.42999267578125,481.7799987792969,487.20001220703125,9247000
496.4031066894531,497.3699951171875,497.5299987792969,484.6499938964844,485.1000061035156,11081000
505.7548828125,506.739990234375,507.239990234375,498.75,498.92999267578125,12099200
509.9267883300781,510.9200134277344,530.0,510.5799865722656,516.4199829101562,26476300
526.3148803710938,527.3400268554688,530.7000122070312,514.4099731445312,516.8599853515625,19242000
518.2406005859375,519.25,531.489990234375,518.8900146484375,529.280029296875,13260600
515.8951416015625,516.9000244140625,525.8699951171875,506.739990234375,522.22998046875,10881400
518.8194580078125,519.8300170898438,522.5599975585938,505.79998779296875,509.2900085449219,11418500
522.1429443359375,523.1599731445312,523.8599853515625,517.2899780273438,521.1099853515625,10369500
510.90484619140625,511.8999938964844,520.1900024414062,509.3299865722656,517.75,11944900
499.257568359375,500.2300109863281,518.530029296875,497.2799987792969,516.719970703125,13512900
498.7884826660156,499.760009765625,504.7699890136719,497.1099853515625,498.1099853515625,9847900
493.2093505859375,494.1700134277344,503.1600036621094,487.1400146484375,503.1000061035156,12193700
500.8244934082031,501.79998779296875,512.2100219726562,499.0400085449219,499.82000732421875,14808700
480.1347961425781,481.07000732421875,502.79998779296875,475.7300109863281,502.79998779296875,25111000
480.79351806640625,481.7300109863281,492.010009765625,473.3999938964844,489.7200012207031,17271100
495.1355895996094,496.1000061035156,498.760009765625,488.9700012207031,491.25,15079200
492.5406188964844,493.5,510.0,484.5799865722656,508.05999755859375,37772700
440.5219421386719,441.3800048828125,445.7699890136719,414.5,421.3999938964844,82890700
442.4282531738281,443.2900085449219,446.44000244140625,431.9599914550781,441.4599914550781,32691400
431.7789611816406,432.6199951171875,439.760009765625,428.55999755859375,439.55999755859375,21502600
429.3337707519531,430.1700134277344,439.6199951171875,429.7200012207031,431.04998779296875,18429500
438.336181640625,439.19000244140625,449.9599914550781,427.1099853515625,428.6000061035156,20344900
440.8213806152344,441.67999267578125,443.9599914550781,432.2799987792969,438.8399963378906,15221300
451.08135986328125,451.9599914550781,454.1700134277344,443.8500061035156,445.92999267578125,16489100
464.7746887207031,465.67999267578125,466.1600036621094,453.3399963378906,455.5799865722656,15094600
467.3297119140625,468.239990234375,471.5299987792969,461.30999755859375,466.2900085449219,13406800
471.6812744140625,472.6000061035156,475.5799865722656,463.0,463.5,11683900
474.49578857421875,475.4200134277344,476.0799865722656,467.6300048828125,470.0,9437700
475.2742919921875,476.20001220703125,477.5,469.6000061035156,477.0899963378906,10750000
467.1001892089844,468.010009765625,473.3500061035156,462.8500061035156,472.75,14668800
470.9327392578125,471.8500061035156,472.5400085449219,460.0799865722656,463.3699951171875,10478600
480.6038818359375,481.5400085449219,482.5,471.20001220703125,474.9800109863281,13100500
472.3100280761719,473.2300109863281,477.69000244140625,472.75,475.0,16608200
470.99261474609375,471.9100036621094,472.79998779296875,468.4200134277344,470.8299865722656,10807300
467.9285583496094,468.8399963378906,473.20001220703125,467.0400085449219,469.95001220703125,11745100
463.7267761230469,464.6300048828125,470.70001220703125,462.2699890136719,467.1199951171875,11742200
466.8706359863281,467.7799987792969,473.7200012207031,465.6499938964844,467.8699951171875,10078600
464.87451171875,465.7799987792969,474.3599853515625,461.5400085449219,472.8800048828125,11747900
477.29034423828125,478.2200012207031,479.8500061035156,466.29998779296875,467.6199951171875,12012300
478.987060546875,479.9200134277344,480.8599853515625,474.8399963378906,476.5799865722656,10175800
473.43780517578125,474.3599853515625,479.8500061035156,473.70001220703125,474.6600036621094,9226200
466.14202880859375,467.04998779296875,471.7300109863281,464.7099914550781,471.6700134277344,10735200
465.9224548339844,466.8299865722656,469.1199951171875,454.4599914550781,465.79998779296875,16919800
476.561767578125,477.489990234375,479.6000061035156,468.239990234375,470.8599853515625,11279400
476.0627136230469,476.989990234375,478.8900146484375,473.2300109863281,477.0,7088700
494.09759521484375,495.05999755859375,496.6499938964844,483.9100036621094,484.45001220703125,15690500
492.8001403808594,493.760009765625,502.82000732421875,490.8900146484375,492.9800109863281,10667300
492.0016784667969,492.9599914550781,498.9100036621094,490.1700134277344,495.9100036621094,9380700
501.6229553222656,502.6000061035156,502.6600036621094,493.4100036621094,493.8599853515625,11236900
506.48345947265625,507.4700012207031,507.6000061035156,498.2699890136719,500.1600036621094,9673700
507.8507995605469,508.8399963378906,514.010009765625,504.4700012207031,513.989990234375,11983200
503.1200256347656,504.1000061035156,509.3599853515625,501.3599853515625,505.7099914550781,9954600
503.67950439453125,504.1600036621094,507.1499938964844,500.75,502.6499938964844,10243300
506.14715576171875,506.6300048828125,510.75,496.010009765625,501.6700134277344,11266600
499.0139465332031,499.489990234375,506.0,495.0199890136719,504.55999755859375,13060400
501.22186279296875,501.70001220703125,503.6700134277344,496.7699890136719,502.0,11801200
494.3084411621094,494.7799987792969,503.45001220703125,492.3900146484375,503.45001220703125,23130700
498.43450927734375,498.9100036621094,507.79998779296875,494.2900085449219,499.20001220703125,13525300
510.1133728027344,510.6000061035156,510.7099914550781,495.5,497.04998779296875,12109800
512.6309814453125,513.1199951171875,513.8099975585938,504.67999267578125,506.6499938964844,8882300
519.0648193359375,519.5599975585938,522.8800048828125,513.9000244140625,514.25,10121200
503.73944091796875,504.2200012207031,521.8800048828125,503.8399963378906,517.1500244140625,15855100
504.1990051269531,504.67999267578125,506.5799865722656,493.1700134277344,504.95001220703125,10328200
509.014404296875,509.5,510.5,499.45001220703125,500.760009765625,7739500
509.4739685058594,509.9599914550781,511.2799987792969,506.0199890136719,506.3699951171875,6005600
539.3953857421875,539.9099731445312,540.8699951171875,511.6000061035156,511.6000061035156,21354100
528.8155517578125,529.3200073242188,542.8099975585938,526.6500244140625,542.3499755859375,14917500
529.494873046875,530.0,537.47998046875,528.1900024414062,533.75,8753200
534.180419921875,534.6900024414062,538.8800048828125,528.3599853515625,530.7899780273438,10983300
512.2113647460938,512.7000122070312,535.4600219726562,508.3699951171875,530.8900146484375,16458300
498.39453125,498.8699951171875,508.0899963378906,494.2300109863281,497.760009765625,19750500
495.6871337890625,496.1600036621094,506.67999267578125,493.3699951171875,498.6300048828125,12539200
489.3232116699219,489.7900085449219,503.95001220703125,485.7900085449219,501.5,14075800
461.5496826171875,461.989990234375,479.1700134277344,459.1199951171875,479.1700134277344,28076600
475.396484375,475.8500061035156,479.239990234375,464.5400085449219,475.0,19267200
476.3356018066406,476.7900085449219,486.7099914550781,475.7099914550781,476.05999755859375,15149400
486.9354553222656,487.3999938964844,492.05999755859375,483.8999938964844,486.5799865722656,12023100
488.2242431640625,488.69000244140625,495.2200012207031,487.7200012207031,489.8399963378906,9455500
460.8303527832031,461.2699890136719,476.29998779296875,460.5799865722656,472.30999755859375,17649700
452.9778747558594,453.4100036621094,463.54998779296875,442.6499938964844,463.260009765625,18240500
465.25616455078125,465.70001220703125,469.7699890136719,459.4200134277344,464.20001220703125,14222400
465.2661437988281,465.7099914550781,473.9599914550781,465.0199890136719,469.8800048828125,11339600
462.74853515625,463.19000244140625,472.7300109863281,456.70001220703125,467.0,11390400
474.37744140625,474.8299865722656,476.5,466.75,471.0199890136719,24285800
497.2655944824219,497.739990234375,527.1699829101562,492.1000061035156,521.0,43083100
487.6747741699219,488.1400146484375,501.1499938964844,476.1499938964844,489.0,24044700
475.276611328125,475.7300109863281,483.4800109863281,450.79998779296875,451.3500061035156,21396200
493.61907958984375,494.0899963378906,502.55999755859375,478.6499938964844,479.0,20955000
488.45404052734375,488.9200134277344,510.1499938964844,486.8599853515625,503.1300048828125,20105300
509.144287109375,509.6300048828125,509.9599914550781,494.7200012207031,497.5,16156800
517.2765502929688,517.77001953125,518.3400268554688,505.70001220703125,507.7099914550781,13696600
515.458251953125,515.9500122070312,518.02001953125,509.1000061035156,516.8599853515625,9767400
528.0362548828125,528.5399780273438,531.5,518.1500244140625,520.010009765625,13743800
526.2579956054688,526.760009765625,534.0,523.1300048828125,528.0599975585938,11444200
536.81787109375,537.3300170898438,539.77001953125,526.7000122070312,531.7899780273438,13482100
526.9172973632812,527.4199829101562,533.6599731445312,524.6599731445312,531.9000244140625,14776700
528.7755737304688,529.280029296875,531.6599731445312,522.760009765625,526.8699951171875,9879700
526.2279663085938,526.72998046875,531.0900268554688,525.8800048828125,528.3499755859375,7944400
534.64990234375,535.1599731445312,539.4000244140625,526.9299926757812,527.1500244140625,13423300
531.4230346679688,531.9299926757812,544.22998046875,528.5900268554688,537.0,15708300
527.4967651367188,528.0,539.8699951171875,525.0599975585938,536.9199829101562,11323900
520.6233520507812,521.1199951171875,528.0,514.9500122070312,527.5999755859375,9584000
518.605224609375,519.0999755859375,524.010009765625,515.3099975585938,518.97998046875,6282700
516.2874755859375,516.780029296875,521.0900268554688,512.4500122070312,517.6699829101562,9106100
517.72607421875,518.219970703125,527.2000122070312,515.6799926757812,519.0499877929688,8317400
520.8131713867188,521.3099975585938,523.5399780273438,515.2000122070312,521.3499755859375,9157500
511.2722473144531,511.760009765625,525.489990234375,508.6199951171875,519.6400146484375,12459100
512.2512817382812,512.739990234375,516.5900268554688,504.07000732421875,506.07000732421875,8335200
516.3673706054688,516.8599853515625,521.6300048828125,511.1499938964844,511.7200012207031,8640900
499.7931823730469,500.2699890136719,524.5800170898438,498.25,521.8800048828125,14744500
504.30889892578125,504.7900085449219,511.3299865722656,502.0799865722656,506.1600036621094,11047800
504.30889892578125,504.7900085449219,514.1799926757812,500.0299987792969,508.1600036621094,9899000
511.3421630859375,511.8299865722656,513.1199951171875,495.6000061035156,507.010009765625,10782500
525.0990600585938,525.5999755859375,526.7100219726562,515.219970703125,517.0499877929688,11993300
524.1199951171875,524.6199951171875,527.5800170898438,517.1099853515625,520.3400268554688,10321400
533.280029296875,533.280029296875,534.0999755859375,517.4000244140625,524.5399780273438,9527600
536.3200073242188,536.3200073242188,542.0999755859375,530.5700073242188,537.5999755859375,11690800
537.9500122070312,537.9500122070312,544.2000122070312,533.9000244140625,537.0700073242188,10323500
559.0999755859375,559.0999755859375,562.0700073242188,546.52001953125,550.0,15647000
561.3499755859375,561.3499755859375,564.5,556.2999877929688,560.0,22066800
564.4099731445312,564.4099731445312,573.97998046875,562.4099731445312,569.5,12830700
563.3300170898438,563.3300170898438,567.75,554.1900024414062,566.6799926757812,12993000
568.3099975585938,568.3099975585938,576.8800048828125,563.719970703125,564.0499877929688,16543400
567.8400268554688,567.8400268554688,577.4000244140625,562.3499755859375,575.72998046875,14400800
567.3599853515625,567.3599853515625,570.8400268554688,564.510009765625,570.0999755859375,9398400
572.4400024414062,572.4400024414062,574.6799926757812,564.7999877929688,567.7000122070312,12792300
576.469970703125,576.469970703125,583.0399780273438,570.0999755859375,577.97998046875,15259300
572.8099975585938,572.8099975585938,576.0,569.3400268554688,574.8599853515625,6524700
582.77001953125,582.77001953125,583.3599853515625,568.72998046875,570.1500244140625,11581000
595.9400024414062,595.9400024414062,596.8499755859375,581.4299926757812,583.72998046875,14169500
584.780029296875,584.780029296875,602.9500122070312,584.0399780273438,598.219970703125,12014200
592.8900146484375,592.8900146484375,593.5599975585938,585.969970703125,589.6900024414062,7857400
590.510009765625,590.510009765625,594.3900146484375,581.6099853515625,593.989990234375,9529700
583.8300170898438,583.8300170898438,590.22998046875,582.52001953125,587.5700073242188,7740400
589.9500122070312,589.9500122070312,591.2100219726562,582.7100219726562,584.8300170898438,8587100
590.4199829101562,590.4199829101562,600.0999755859375,589.9600219726562,594.219970703125,8252000
586.27001953125,586.27001953125,590.6099853515625,580.1400146484375,590.1599731445312,9564200
576.7899780273438,576.7899780273438,582.0800170898438,574.030029296875,581.4000244140625,11268400
576.9299926757812,576.9299926757812,584.969970703125,575.2000122070312,583.3300170898438,8701200
576.469970703125,576.469970703125,583.969970703125,575.25,581.0999755859375,7694300
575.1599731445312,575.1599731445312,577.239990234375,569.1099853515625,576.030029296875,8171900
582.010009765625,582.010009765625,583.530029296875,572.1199951171875,574.2899780273438,8544500
563.6900024414062,563.6900024414062,585.0,562.5,579.969970703125,14248400
567.780029296875,567.780029296875,568.8800048828125,561.52001953125,567.1300048828125,7184700
573.25,573.25,581.2899780273438,571.719970703125,573.9299926757812,11337900
578.1599731445312,578.1599731445312,583.75,574.1199951171875,582.0,10925100
593.280029296875,593.280029296875,593.6699829101562,575.4000244140625,580.1500244140625,13019100
591.7999877929688,591.7999877929688,601.2000122070312,589.3800048828125,600.97998046875,26864900
567.5800170898438,567.5800170898438,589.9000244140625,563.010009765625,585.0,26838400
567.1599731445312,567.1599731445312,573.6699829101562,562.5599975585938,567.6099853515625,15303200
560.6799926757812,560.6799926757812,568.6900024414062,557.8900146484375,564.0999755859375,12064600
572.4299926757812,572.4299926757812,573.47998046875,566.6699829101562,567.2999877929688,9775400
572.0499877929688,572.0499877929688,573.0,555.1699829101562,562.75,18305400
591.7000122070312,591.7000122070312,594.7999877929688,575.2100219726562,576.8900146484375,14653700
589.3400268554688,589.3400268554688,593.0999755859375,584.52001953125,591.5399780273438,9415700
583.1699829101562,583.1699829101562,587.0,576.510009765625,586.3599853515625,10209100
584.8200073242188,584.8200073242188,599.6599731445312,580.3800048828125,588.5399780273438,16268000
